card_id,client_id,account_id,card_number,card_holder_name,expiry_date,cvv,card_type,card_level,status,issue_date
3584,192,6722,4558 1340 7119 4599,Ann Lee,2027-07-30,589,CREDIT,GOLD,ACTIVE,2024-07-30
3585,1502,6745,4581 3428 8135 1827,Mckenzie Anderson,2028-10-24,895,CREDIT,GOLD,EXPIRED,2025-10-25
3586,2178,3344,4460 5373 2317 9527,Corey Calderon,2028-09-10,202,CREDIT,GOLD,LOST,2025-09-11
3587,841,703,4095 5021 9574 1953,Jared Russell,2028-08-30,331,CREDIT,GOLD,ACTIVE,2025-08-31
3588,1361,1796,4685 4394 6469 4914,Christine Mercado,2028-10-30,482,CREDIT,PLATINUM,LOST,2025-10-31
3589,2681,1731,4739 6433 9845 7610,Carol Stephenson,2028-07-11,999,DEBIT,PLATINUM,EXPIRED,2025-07-12
3590,2372,555,4443 1075 8119 1663,Erin Garcia,2027-07-04,399,CREDIT,PLATINUM,ACTIVE,2024-07-04
3591,695,5319,4222 1715 5863 3091,Pamela Ray,2027-12-26,450,DEBIT,GOLD,LOST,2024-12-26
3592,1464,6364,4056 3040 2630 2921,Kimberly Young,2028-10-29,855,CREDIT,GOLD,BLOCKED,2025-10-30
3593,131,7648,4328 5195 8749 5645,Adam Parker,2027-09-21,491,CREDIT,PLATINUM,BLOCKED,2024-09-21
3594,803,5335,4696 1786 9379 5777,Jason Vasquez,2027-11-02,871,CREDIT,GOLD,BLOCKED,2024-11-02
3595,592,686,4712 6024 4541 7799,Jeanette Simmons,2028-11-01,737,CREDIT,PLATINUM,LOST,2025-11-02
3596,2010,7680,4307 1665 1655 3512,John Peterson,2028-07-12,128,CREDIT,GOLD,BLOCKED,2025-07-13
3597,2309,300,4857 8134 5392 8342,Gregory Mitchell,2028-07-19,166,DEBIT,GOLD,BLOCKED,2025-07-20
3598,2119,4449,4201 8351 3791 5354,Matthew Acosta,2028-09-08,802,DEBIT,PLATINUM,EXPIRED,2025-09-09
3599,1462,4854,4303 9613 3018 7883,Kenneth Fernandez,2028-10-06,219,CREDIT,STANDARD,ACTIVE,2025-10-07
3600,1288,7992,4677 3351 1118 6560,Cynthia Cox,2028-09-12,522,DEBIT,STANDARD,ACTIVE,2025-09-13
3601,2017,7077,4181 3272 4896 2103,Jennifer Morgan,2028-08-23,210,DEBIT,GOLD,EXPIRED,2025-08-24
3602,962,3345,4850 5006 1959 7062,Erika Goodman,2028-10-17,992,DEBIT,STANDARD,ACTIVE,2025-10-18
3603,4,3679,4803 9884 2900 3871,Christopher Boone,2027-07-21,277,DEBIT,STANDARD,BLOCKED,2024-07-21
3604,71,4437,4494 5889 6917 5228,Rebekah Kirby,2028-01-03,162,DEBIT,GOLD,EXPIRED,2025-01-03
3605,1135,7840,4545 9531 7047 4880,Larry Alvarez,2027-11-23,141,CREDIT,PLATINUM,BLOCKED,2024-11-23
3606,2129,3061,4721 4187 3432 1422,Michael Jackson,2027-03-16,628,DEBIT,GOLD,EXPIRED,2024-03-16
3607,809,1758,4506 7755 2195 2974,Rebecca Davis,2025-08-08,287,CREDIT,STANDARD,ACTIVE,2022-08-09
3608,1689,458,4926 8503 3786 1080,Sabrina Schneider,2028-09-25,589,CREDIT,PLATINUM,BLOCKED,2025-09-26
3609,2410,5071,4926 7519 7303 9131,Stephanie Dennis,2028-04-21,559,CREDIT,GOLD,BLOCKED,2025-04-22
3610,1478,5557,4882 5740 9886 6297,Jennifer Gibbs,2028-10-29,469,CREDIT,GOLD,BLOCKED,2025-10-30
3611,2417,178,4232 6858 1890 6630,Cynthia Nguyen,2028-05-28,828,DEBIT,STANDARD,ACTIVE,2025-05-29
3612,1006,634,4957 8958 2531 7247,Patrick Long,2028-04-26,893,CREDIT,GOLD,LOST,2025-04-27
3613,237,7569,4804 5668 2730 9099,Theresa Ray,2028-10-06,226,CREDIT,STANDARD,EXPIRED,2025-10-07
3614,2887,5468,4189 8436 1812 2564,David Bridges,2028-06-11,485,DEBIT,GOLD,BLOCKED,2025-06-12
3615,2748,2964,4114 2629 3172 2128,Johnny Valdez,2028-06-29,746,DEBIT,GOLD,ACTIVE,2025-06-30
3616,414,3129,4187 8839 7632 1494,Jessica Ruiz,2028-05-11,345,CREDIT,PLATINUM,ACTIVE,2025-05-12
3617,195,2544,4422 1550 1926 7788,Alicia Martinez,2028-04-07,169,DEBIT,PLATINUM,LOST,2025-04-08
3618,2590,4406,4555 1096 3448 5983,Caroline Young,2028-07-18,844,DEBIT,PLATINUM,BLOCKED,2025-07-19
3619,41,3639,4503 5725 7676 7845,Jennifer Snyder,2028-08-20,182,DEBIT,STANDARD,ACTIVE,2025-08-21
3620,2452,4519,4668 3626 7789 6351,Chelsea Holt,2028-07-11,724,CREDIT,GOLD,LOST,2025-07-12
3621,2332,3750,4955 3501 9982 7503,Matthew Spencer,2028-07-17,687,DEBIT,GOLD,BLOCKED,2025-07-18
3622,2372,1080,4499 4747 1766 3123,Erin Garcia,2028-09-26,859,CREDIT,GOLD,LOST,2025-09-27
3623,1087,7946,4773 4552 1010 1695,Joseph Baker,2028-09-02,956,DEBIT,GOLD,LOST,2025-09-03
3624,28,2421,4102 9706 2680 3479,Brian Carpenter,2028-08-17,334,CREDIT,PLATINUM,BLOCKED,2025-08-18
3625,1888,5337,4298 5550 9527 1824,Christopher Morris,2028-10-18,805,CREDIT,GOLD,BLOCKED,2025-10-19
3626,459,2223,4935 8346 2791 4991,Charles Holloway,2028-09-25,641,DEBIT,STANDARD,LOST,2025-09-26
3627,35,1380,4189 5598 6987 2083,John Smith,2025-07-27,707,CREDIT,STANDARD,LOST,2022-07-28
3628,1919,3871,4505 9590 1379 1744,Brianna Gibson,2028-10-11,808,CREDIT,PLATINUM,EXPIRED,2025-10-12
3629,1043,785,4325 8512 9168 1955,Kimberly Wells,2027-06-18,172,DEBIT,STANDARD,BLOCKED,2024-06-18
3630,1972,491,4810 1917 9652 6853,Daniel Floyd,2028-02-20,895,DEBIT,STANDARD,BLOCKED,2025-02-20
3631,2199,6946,4811 4566 1641 5826,Sean Harris,2028-06-02,189,CREDIT,STANDARD,EXPIRED,2025-06-03
3632,1565,7663,4377 1964 3222 5276,Lori Randall,2028-07-25,571,CREDIT,STANDARD,EXPIRED,2025-07-26
3633,2515,2670,4407 9114 9012 6019,Michael Jacobson,2028-10-13,624,DEBIT,PLATINUM,BLOCKED,2025-10-14
3634,417,808,4759 8999 7434 7650,Timothy Thompson,2028-07-21,198,DEBIT,GOLD,EXPIRED,2025-07-22
3635,602,6453,4259 9401 3886 1650,Dawn Cruz,2028-10-12,646,CREDIT,GOLD,BLOCKED,2025-10-13
3636,2622,3049,4944 6957 2719 8168,Jessica Shepherd,2027-09-26,440,DEBIT,GOLD,BLOCKED,2024-09-26
3637,1601,2768,4204 7878 4364 2302,Robert Morgan,2028-10-22,165,CREDIT,STANDARD,LOST,2025-10-23
3638,284,6722,4298 4070 7182 6055,Michelle Reyes,2027-09-24,683,DEBIT,PLATINUM,EXPIRED,2024-09-24
3639,1713,6559,4837 4062 8999 4012,Morgan Price,2028-08-02,613,DEBIT,STANDARD,BLOCKED,2025-08-03
3640,909,539,4813 3057 8708 4317,Jason Allen,2027-08-02,712,CREDIT,PLATINUM,BLOCKED,2024-08-02
3641,1698,7732,4294 2007 4731 7215,Tyler Hardin,2028-10-31,118,CREDIT,GOLD,BLOCKED,2025-11-01
3642,2780,6360,4458 5801 6743 6821,April Gutierrez,2028-03-07,786,CREDIT,PLATINUM,BLOCKED,2025-03-08
3643,27,3930,4145 2199 9318 8189,Samuel Dougherty,2027-04-08,936,CREDIT,STANDARD,ACTIVE,2024-04-08
3644,1618,5140,4192 4823 8623 4265,Jermaine Kelly,2028-10-29,256,CREDIT,STANDARD,ACTIVE,2025-10-30
3645,2743,1658,4052 2399 4561 3499,Lisa Wright,2027-09-27,742,CREDIT,GOLD,EXPIRED,2024-09-27
3646,1695,6047,4683 6583 2393 1539,Lori Bruce,2027-10-30,943,CREDIT,STANDARD,LOST,2024-10-30
3647,673,4938,4481 1572 2294 2853,Austin Blake,2028-06-22,546,DEBIT,STANDARD,EXPIRED,2025-06-23
3648,2036,2946,4635 9416 9444 1363,Roger Zamora,2028-10-30,452,DEBIT,STANDARD,LOST,2025-10-31
3649,660,585,4062 2257 3684 5864,David Holmes,2028-08-23,801,DEBIT,PLATINUM,LOST,2025-08-24
3650,2477,5347,4609 3912 2234 1584,Zachary Chavez,2028-09-07,307,DEBIT,STANDARD,BLOCKED,2025-09-08
3651,1291,6505,4173 3446 3528 8905,Ray Patrick,2028-10-01,477,DEBIT,GOLD,LOST,2025-10-02
3652,479,1612,4463 9138 3712 5768,Michele Herrera,2028-10-04,531,DEBIT,PLATINUM,EXPIRED,2025-10-05
3653,707,465,4075 2224 8932 6339,Cynthia Smith,2028-07-28,250,CREDIT,GOLD,EXPIRED,2025-07-29
3654,350,5740,4639 6013 8181 1610,Max Freeman,2028-10-13,325,DEBIT,STANDARD,ACTIVE,2025-10-14
3655,2290,784,4110 5902 8338 1543,Robert Mitchell,2028-02-12,699,DEBIT,STANDARD,BLOCKED,2025-02-12
3656,2174,1133,4807 9317 4486 4821,Dawn Russell,2028-06-23,498,DEBIT,PLATINUM,LOST,2025-06-24
3657,324,140,4337 5436 1905 7908,Lisa Jackson,2027-12-27,569,CREDIT,PLATINUM,ACTIVE,2024-12-27
3658,861,7526,4467 3815 9656 9547,Cameron Franco,2028-10-21,615,CREDIT,STANDARD,EXPIRED,2025-10-22
3659,2101,5571,4541 9103 5989 5197,Whitney Chapman,2028-07-08,517,CREDIT,GOLD,EXPIRED,2025-07-09
3660,2880,6958,4408 8903 7162 2703,Sandy Hernandez,2027-11-23,444,CREDIT,GOLD,ACTIVE,2024-11-23
3661,739,4844,4453 3427 8856 8205,Thomas Rowe,2028-07-01,598,DEBIT,STANDARD,BLOCKED,2025-07-02
3662,2236,2277,4444 1098 8954 4670,Paige Baker,2028-03-01,708,DEBIT,PLATINUM,ACTIVE,2025-03-02
3663,312,7550,4996 1072 9512 3476,Andrew Baker,2028-01-20,577,CREDIT,STANDARD,LOST,2025-01-20
3664,1472,4738,4540 1129 5423 6127,Nicholas Edwards,2026-04-10,553,CREDIT,STANDARD,BLOCKED,2023-04-11
3665,2152,6165,4642 3814 4195 2319,Karl Lopez,2027-05-29,184,DEBIT,GOLD,ACTIVE,2024-05-29
3666,2545,7402,4059 3406 7677 4376,Donna Thomas,2028-05-05,558,CREDIT,STANDARD,ACTIVE,2025-05-06
3667,368,7030,4896 6460 8243 8771,William Hamilton,2028-04-18,483,DEBIT,PLATINUM,LOST,2025-04-19
3668,200,771,4975 3422 8574 2290,Desiree Ward,2027-08-22,748,CREDIT,GOLD,ACTIVE,2024-08-22
3669,2266,5793,4821 3310 7578 6701,Vickie Clark,2028-06-17,900,DEBIT,GOLD,EXPIRED,2025-06-18
3670,2084,415,4020 4509 3891 4296,Joseph Price,2026-02-09,261,CREDIT,PLATINUM,BLOCKED,2023-02-10
3671,956,3243,4162 2370 9416 3480,Matthew Martin,2026-12-28,726,CREDIT,PLATINUM,BLOCKED,2023-12-29
3672,419,7895,4681 7440 6798 9854,Stacey Thomas,2028-07-15,781,DEBIT,GOLD,BLOCKED,2025-07-16
3673,105,2097,4244 6764 8418 2580,Laura Kelley,2028-09-16,857,CREDIT,PLATINUM,BLOCKED,2025-09-17
3674,2768,3117,4048 7458 6221 4103,Angela Allison,2028-10-29,623,CREDIT,STANDARD,LOST,2025-10-30
3675,2594,4813,4831 8087 5887 8895,Kenneth Walker,2028-07-14,327,CREDIT,STANDARD,BLOCKED,2025-07-15
3676,2609,6577,4844 1846 9874 3190,Kimberly Garcia,2026-10-08,686,DEBIT,STANDARD,BLOCKED,2023-10-09
3677,2566,6327,4177 6272 3284 6379,Alejandro Hensley,2028-04-27,270,DEBIT,STANDARD,BLOCKED,2025-04-28
3678,2005,7122,4714 7102 3349 9742,Karen Miller,2028-09-16,982,DEBIT,PLATINUM,BLOCKED,2025-09-17
3679,589,2096,4435 6800 5504 8102,Christopher Baker,2028-09-29,568,DEBIT,PLATINUM,LOST,2025-09-30
3680,727,6131,4283 2030 2649 1653,Robert Walker,2026-11-15,650,CREDIT,GOLD,BLOCKED,2023-11-16
3681,1871,4508,4933 6729 7206 3879,Glenn Campos,2025-08-10,369,DEBIT,PLATINUM,ACTIVE,2022-08-11
3682,202,1433,4706 6018 4886 2050,Scott Spencer,2028-09-19,980,CREDIT,GOLD,LOST,2025-09-20
3683,932,3384,4589 1640 8621 3166,Chelsea Scott,2028-03-08,482,DEBIT,STANDARD,ACTIVE,2025-03-09
3684,1242,6560,4046 1970 7228 6093,Audrey Gray,2027-06-22,259,DEBIT,GOLD,EXPIRED,2024-06-22
3685,2925,1577,4550 6610 3322 3920,John Perez,2026-11-04,644,DEBIT,STANDARD,ACTIVE,2023-11-05
3686,1764,5023,4805 9626 2328 6299,Mitchell Jimenez,2028-09-12,610,CREDIT,PLATINUM,EXPIRED,2025-09-13
3687,1677,3855,4549 2232 7020 7989,Kristy Brown,2028-04-05,949,CREDIT,GOLD,BLOCKED,2025-04-06
3688,417,7736,4761 8989 2877 5964,Timothy Thompson,2027-07-17,206,CREDIT,STANDARD,EXPIRED,2024-07-17
3689,1953,5844,4740 2570 6867 8952,Heather Martin,2028-10-03,812,DEBIT,GOLD,EXPIRED,2025-10-04
3690,1683,4737,4447 8349 7034 4249,David Keller,2028-07-31,976,CREDIT,GOLD,BLOCKED,2025-08-01
3691,2202,5367,4615 8886 7866 8829,Steven Martin,2028-08-17,534,DEBIT,PLATINUM,ACTIVE,2025-08-18
3692,535,3092,4811 2845 4612 8440,David Heath,2028-10-04,251,CREDIT,GOLD,ACTIVE,2025-10-05
3693,2103,1001,4350 5259 3354 8065,Roberto Oconnor,2027-08-02,371,CREDIT,PLATINUM,ACTIVE,2024-08-02
3694,1776,6800,4092 1733 9450 4929,Justin Bennett,2028-01-13,562,CREDIT,STANDARD,EXPIRED,2025-01-13
3695,2469,6103,4629 2027 6644 5557,Geoffrey Hudson,2027-02-02,284,DEBIT,GOLD,BLOCKED,2024-02-03
3696,2835,229,4062 6405 3331 7248,Casey Nichols,2028-04-14,361,CREDIT,PLATINUM,ACTIVE,2025-04-15
3697,146,6589,4032 3797 3498 5001,Elizabeth Wilson,2026-05-16,243,CREDIT,GOLD,LOST,2023-05-17
3698,2805,787,4648 8838 7770 4719,Russell Evans,2028-10-18,932,DEBIT,GOLD,EXPIRED,2025-10-19
3699,1539,4585,4342 1114 7879 7505,Luis Swanson,2028-08-27,732,DEBIT,PLATINUM,ACTIVE,2025-08-28
3700,1209,6605,4993 8387 6345 6572,Monica Gaines,2028-10-24,753,DEBIT,PLATINUM,ACTIVE,2025-10-25
3701,2161,5462,4534 4726 3530 5465,Lauren Lopez,2028-06-21,577,CREDIT,PLATINUM,BLOCKED,2025-06-22
3702,2186,7949,4188 4836 4374 1383,Dustin Gutierrez,2028-04-06,145,DEBIT,STANDARD,ACTIVE,2025-04-07
3703,1464,1349,4913 4669 4001 4933,Kimberly Young,2026-02-23,962,DEBIT,GOLD,BLOCKED,2023-02-24
3704,2085,2989,4318 6327 5215 9931,Brian Chavez,2028-08-01,728,CREDIT,GOLD,EXPIRED,2025-08-02
3705,2556,7760,4721 3384 2526 3788,David Ward,2028-10-27,864,DEBIT,STANDARD,ACTIVE,2025-10-28
3706,1723,1071,4923 2292 8210 7803,Stanley Phillips,2028-10-22,838,CREDIT,STANDARD,BLOCKED,2025-10-23
3707,2010,7993,4231 5666 4844 7031,John Peterson,2028-07-03,103,CREDIT,GOLD,EXPIRED,2025-07-04
3708,2242,7349,4528 5213 9248 3418,Jeffrey Perez,2028-05-20,776,DEBIT,STANDARD,LOST,2025-05-21
3709,268,2351,4914 4458 4071 9865,Andrew Perry,2028-11-01,992,CREDIT,STANDARD,LOST,2025-11-02
3710,1976,765,4856 6204 5442 5157,John Chavez,2028-10-23,111,CREDIT,STANDARD,ACTIVE,2025-10-24
3711,355,6132,4183 3409 4868 6526,Melissa Gilbert,2027-04-16,304,CREDIT,PLATINUM,LOST,2024-04-16
3712,1448,5226,4526 6142 4048 5744,William Zimmerman,2028-01-23,370,CREDIT,PLATINUM,LOST,2025-01-23
3713,1467,4255,4731 1306 7047 9415,Scott Anderson,2028-10-26,422,DEBIT,STANDARD,ACTIVE,2025-10-27
3714,2022,678,4804 6833 9074 7598,Hannah Farmer,2028-10-25,761,CREDIT,GOLD,LOST,2025-10-26
3715,1405,4067,4470 6955 1021 3463,Sabrina Zhang,2028-05-29,622,CREDIT,PLATINUM,LOST,2025-05-30
3716,2952,1134,4170 1720 9227 1518,Kevin Becker,2027-02-02,913,DEBIT,STANDARD,LOST,2024-02-03
3717,977,1743,4976 1521 5804 8054,Andrea Fitzpatrick,2026-01-24,421,DEBIT,STANDARD,LOST,2023-01-25
3718,2329,5496,4565 8751 7638 1413,Cynthia Holmes,2028-10-23,247,CREDIT,PLATINUM,BLOCKED,2025-10-24
3719,2939,3186,4683 4636 8860 7358,Ian Moore,2027-05-16,549,DEBIT,PLATINUM,BLOCKED,2024-05-16
3720,1563,1518,4648 7009 8542 1890,Steven Berry,2026-10-12,235,DEBIT,GOLD,EXPIRED,2023-10-13
3721,1646,7932,4876 6278 1892 9546,Madison Gordon,2028-10-11,974,DEBIT,STANDARD,ACTIVE,2025-10-12
3722,1149,1392,4507 8250 2087 9398,Angela Williams,2027-01-21,117,DEBIT,STANDARD,EXPIRED,2024-01-22
3723,1772,1780,4827 1653 9750 3604,Robert Abbott,2028-10-24,167,CREDIT,PLATINUM,EXPIRED,2025-10-25
3724,193,2614,4427 9998 8825 4894,Terri Ortiz,2028-09-30,795,DEBIT,STANDARD,LOST,2025-10-01
3725,1491,7293,4216 9965 5194 7770,Erik Munoz,2028-08-01,966,CREDIT,STANDARD,ACTIVE,2025-08-02
3726,2702,1984,4774 1352 3670 4035,Edward Bell,2028-10-12,730,DEBIT,STANDARD,ACTIVE,2025-10-13
3727,718,3823,4982 6498 5486 5743,Michael Grant,2026-06-17,812,CREDIT,GOLD,EXPIRED,2023-06-18
3728,2620,7599,4036 6778 7444 2173,Justin Watson,2028-06-11,900,CREDIT,GOLD,BLOCKED,2025-06-12
3729,1384,7673,4357 4955 7819 5052,Justin Norris,2028-10-29,689,CREDIT,GOLD,BLOCKED,2025-10-30
3730,2116,3944,4125 7385 2568 3552,Brian Williams,2028-04-02,424,DEBIT,GOLD,ACTIVE,2025-04-03
3731,1646,1387,4073 1689 2723 5632,Madison Gordon,2028-10-05,240,DEBIT,PLATINUM,BLOCKED,2025-10-06
3732,935,4212,4072 6047 6611 3418,Matthew Murphy,2026-10-06,991,CREDIT,PLATINUM,BLOCKED,2023-10-07
3733,77,6331,4452 6292 3190 8473,Roberto Price,2028-10-24,827,DEBIT,GOLD,ACTIVE,2025-10-25
3734,774,4497,4051 8254 1208 1398,Gina Hubbard,2028-08-20,530,DEBIT,STANDARD,EXPIRED,2025-08-21
3735,1140,6255,4340 2867 6808 3652,Rebecca Davis,2028-06-15,407,CREDIT,PLATINUM,ACTIVE,2025-06-16
3736,2041,2919,4170 2642 9649 1980,John Mcclure,2028-10-04,492,DEBIT,GOLD,LOST,2025-10-05
3737,1020,5845,4094 3000 6227 7948,Melinda West,2028-10-22,749,DEBIT,GOLD,BLOCKED,2025-10-23
3738,9,1442,4099 9441 6379 5803,David Frazier,2027-08-12,106,CREDIT,STANDARD,EXPIRED,2024-08-12
3739,407,4402,4195 3441 5253 8065,Kathryn Cox,2028-10-23,776,CREDIT,GOLD,LOST,2025-10-24
3740,1823,4500,4933 6636 2578 1629,David Mason,2028-04-19,555,CREDIT,STANDARD,LOST,2025-04-20
3741,2681,4420,4220 3384 4953 1998,Carol Stephenson,2027-10-04,680,CREDIT,STANDARD,BLOCKED,2024-10-04
3742,998,3761,4545 8262 1211 4006,Frank Martinez,2028-10-19,531,CREDIT,STANDARD,EXPIRED,2025-10-20
3743,928,7421,4821 4432 9456 6095,Jennifer Rodriguez,2028-10-27,797,CREDIT,PLATINUM,EXPIRED,2025-10-28
3744,355,149,4365 6878 8254 5069,Melissa Gilbert,2028-10-30,546,DEBIT,STANDARD,LOST,2025-10-31
3745,384,5737,4746 2526 9097 1171,Thomas Snyder,2027-12-12,420,CREDIT,PLATINUM,BLOCKED,2024-12-12
3746,908,6636,4473 8820 3889 5996,Erica Daniels,2028-04-01,789,DEBIT,PLATINUM,LOST,2025-04-02
3747,261,5448,4548 8075 7926 9811,Matthew Jackson,2028-10-22,475,DEBIT,GOLD,BLOCKED,2025-10-23
3748,2015,5401,4532 6551 8991 7641,Craig Perez,2026-05-15,955,CREDIT,PLATINUM,ACTIVE,2023-05-16
3749,1829,5016,4776 1648 8787 8798,Jason Brewer,2028-07-06,633,DEBIT,PLATINUM,EXPIRED,2025-07-07
3750,1204,4939,4963 1055 3603 9703,Alexander Hamilton,2027-04-27,252,CREDIT,GOLD,EXPIRED,2024-04-27
3751,244,6878,4952 3174 1987 7563,Kelly Ruiz,2028-10-01,156,DEBIT,GOLD,ACTIVE,2025-10-02
3752,1335,1504,4025 2042 7256 9909,Stefanie Dodson,2027-05-16,329,DEBIT,GOLD,LOST,2024-05-16
3753,1268,3399,4418 2746 3573 7504,Cody Wells,2025-08-31,378,DEBIT,STANDARD,ACTIVE,2022-09-01
3754,1775,3267,4622 4146 8637 7061,Kristina Martinez,2028-10-06,434,DEBIT,PLATINUM,BLOCKED,2025-10-07
3755,2947,4218,4097 5265 4280 7650,Susan Young,2028-07-03,740,DEBIT,PLATINUM,ACTIVE,2025-07-04
3756,1305,2719,4288 5331 8329 7083,Scott Mcgee,2027-03-31,478,DEBIT,GOLD,ACTIVE,2024-03-31
3757,1652,3322,4236 4354 4031 2369,Gary Smith,2026-03-29,475,CREDIT,STANDARD,LOST,2023-03-30
3758,1317,3188,4963 8441 5156 2123,Shane Clark,2027-10-14,551,CREDIT,PLATINUM,BLOCKED,2024-10-14
3759,1097,2035,4150 9531 9216 6971,Harold Garcia,2028-04-29,912,DEBIT,GOLD,EXPIRED,2025-04-30
3760,1104,5593,4990 2172 8300 7221,Anthony Welch,2025-08-23,417,DEBIT,PLATINUM,BLOCKED,2022-08-24
3761,1117,4537,4789 1219 9435 1521,Tara Higgins,2028-10-18,494,DEBIT,STANDARD,LOST,2025-10-19
3762,1326,5824,4920 4280 9884 9572,Brett Garrett,2028-04-02,978,CREDIT,PLATINUM,ACTIVE,2025-04-03
3763,2881,6738,4965 6892 5961 4381,Karen Callahan,2028-09-29,246,CREDIT,STANDARD,ACTIVE,2025-09-30
3764,1546,5518,4500 1263 9552 5658,Jacob Campbell,2028-09-09,178,DEBIT,STANDARD,EXPIRED,2025-09-10
3765,715,892,4237 8517 8258 9238,Erin Davis,2028-10-01,295,DEBIT,GOLD,EXPIRED,2025-10-02
3766,354,3284,4393 9772 9995 5100,Alan Johnson,2027-04-03,663,CREDIT,PLATINUM,LOST,2024-04-03
3767,1495,3851,4044 3707 4574 9440,Hannah Walker,2028-10-05,167,DEBIT,STANDARD,LOST,2025-10-06
3768,2003,7694,4903 2927 6083 5882,Katrina Brewer,2028-10-12,473,DEBIT,PLATINUM,LOST,2025-10-13
3769,1661,4283,4363 5928 8799 2127,Johnny Cohen,2028-04-03,323,CREDIT,GOLD,EXPIRED,2025-04-04
3770,516,4068,4163 8137 9088 6509,Robert Castillo,2028-07-27,859,DEBIT,GOLD,EXPIRED,2025-07-28
3771,857,5561,4743 3100 6407 3661,Daniel Lee,2028-10-04,138,DEBIT,GOLD,EXPIRED,2025-10-05
3772,12,2075,4857 3097 6824 5097,William Frederick,2028-06-01,890,DEBIT,PLATINUM,ACTIVE,2025-06-02
3773,2102,3266,4875 1311 3713 8409,Michelle Johnson,2028-09-07,603,CREDIT,PLATINUM,LOST,2025-09-08
3774,165,3727,4348 4830 2748 6188,Amber Sims,2024-02-23,862,CREDIT,PLATINUM,ACTIVE,2021-02-23
3775,2934,2119,4441 2954 2354 7338,Christopher Vasquez,2027-12-15,175,DEBIT,STANDARD,LOST,2024-12-15
3776,415,280,4662 2968 2398 4598,Nicholas Lozano,2028-11-01,695,CREDIT,GOLD,LOST,2025-11-02
3777,991,829,4675 7585 6503 2862,Edward Morgan,2028-10-21,909,DEBIT,PLATINUM,BLOCKED,2025-10-22
3778,1580,5130,4355 9572 1196 8095,Michael Green,2027-02-04,806,DEBIT,GOLD,ACTIVE,2024-02-05
3779,1620,1736,4089 1616 6424 5692,Todd Kirby,2028-10-24,993,DEBIT,PLATINUM,LOST,2025-10-25
3780,1005,2030,4815 8154 3520 4928,Tracey Benjamin,2027-09-27,455,DEBIT,STANDARD,EXPIRED,2024-09-27
3781,1273,2005,4745 8587 6144 4941,Kathleen Johnson,2028-10-21,757,CREDIT,STANDARD,LOST,2025-10-22
3782,1654,3489,4873 6904 5624 7705,Amy Stephens,2027-03-19,386,DEBIT,STANDARD,EXPIRED,2024-03-19
3783,2139,2010,4540 7351 3633 2378,Jasmine Perez,2028-10-26,550,DEBIT,STANDARD,BLOCKED,2025-10-27
3784,171,6943,4230 9040 5842 9615,Zachary Martin,2027-11-10,851,CREDIT,GOLD,LOST,2024-11-10
3785,1531,78,4692 3846 3053 3749,Sarah Hanna,2028-04-02,257,DEBIT,PLATINUM,BLOCKED,2025-04-03
3786,1480,619,4436 5136 7536 6400,David Smith,2027-12-15,196,CREDIT,PLATINUM,LOST,2024-12-15
3787,1960,6342,4163 4496 7309 8421,Earl Clark,2028-10-26,928,DEBIT,GOLD,BLOCKED,2025-10-27
3788,2305,3582,4401 2641 4207 9418,Jason Lee,2028-09-19,815,DEBIT,GOLD,LOST,2025-09-20
3789,914,3132,4577 8865 2328 3658,Emily Smith,2027-04-05,132,DEBIT,PLATINUM,ACTIVE,2024-04-05
3790,1911,295,4707 2724 7115 5229,Crystal Burns,2028-10-30,588,DEBIT,STANDARD,ACTIVE,2025-10-31
3791,267,1561,4296 6685 4912 6743,Angelica Myers,2028-03-28,868,DEBIT,PLATINUM,ACTIVE,2025-03-29
3792,1612,4304,4539 8738 9853 1562,Lisa Olson,2028-09-26,284,CREDIT,STANDARD,EXPIRED,2025-09-27
3793,590,884,4732 3796 2690 8829,Lori Rojas,2028-10-30,262,CREDIT,STANDARD,ACTIVE,2025-10-31
3794,2119,1235,4675 3782 2305 2565,Matthew Acosta,2028-10-24,373,CREDIT,PLATINUM,ACTIVE,2025-10-25
3795,1192,4162,4637 5412 2132 4913,Mindy Garza,2028-10-31,203,DEBIT,STANDARD,LOST,2025-11-01
3796,110,5584,4862 8689 3425 7026,Robin Walter,2028-04-23,209,CREDIT,GOLD,ACTIVE,2025-04-24
3797,877,5530,4393 7270 4838 8253,Lori Long,2028-09-09,247,CREDIT,PLATINUM,LOST,2025-09-10
3798,2748,6639,4883 7387 3188 1994,Johnny Valdez,2027-04-28,610,CREDIT,GOLD,ACTIVE,2024-04-28
3799,996,2506,4570 6601 5974 1233,Frank Suarez,2028-10-31,505,CREDIT,GOLD,ACTIVE,2025-11-01
3800,2565,3784,4423 4862 4236 1570,Sonya Garza,2027-10-10,939,CREDIT,STANDARD,EXPIRED,2024-10-10
3801,2912,6576,4737 4569 5094 1953,Michelle Martinez,2027-11-04,907,DEBIT,PLATINUM,EXPIRED,2024-11-04
3802,2212,5569,4981 8229 9382 8411,Cody Hunter,2028-10-05,197,CREDIT,STANDARD,ACTIVE,2025-10-06
3803,364,6934,4624 9086 2311 4151,Eduardo Clark,2028-09-25,832,DEBIT,STANDARD,LOST,2025-09-26
3804,2352,3096,4726 9736 2744 5186,Arthur Bailey,2028-03-17,251,CREDIT,PLATINUM,ACTIVE,2025-03-18
